ID,mes,cuit,provincia,destino,monto,tipo,cuitl,juris,provins
2172,08/2019,30-54634404-1,JN,JN,5334000.0,Comp. Gasoil,30546344041,,CIUDAD AUTONOMA BUENOS AIRES
2173,08/2019,30-54634404-1,JN,JN,2090000.0,Comp. Gasoil,30546344041,,CIUDAD AUTONOMA BUENOS AIRES
2174,08/2019,30-54634671-0,JN,JN,2180000.0,Comp. Gasoil,30546346710,REMEDIOS DE ESCALADA,BUENOS AIRES
2175,08/2019,30-54635094-7,JN,JN,1890000.0,Comp. Gasoil,30546350947,LOMA HERMOSA,BUENOS AIRES
2176,08/2019,30-54635094-7,JN,JN,1240000.0,Comp. Gasoil,30546350947,LOMA HERMOSA,BUENOS AIRES
2177,08/2019,30-54635216-8,JN,JN,566000.0,Comp. Gasoil,30546352168,PARANA,ENTRE RIOS
2178,08/2019,30-54636615-0,JN,JN,4000000.0,Comp. Gasoil,30546366150,REMEDIOS DE ESCALADA,BUENOS AIRES
2179,08/2019,30-54636646-0,JN,JN,2646000.0,Comp. Gasoil,30546366460,,CIUDAD AUTONOMA BUENOS AIRES
2180,08/2019,30-54636646-0,JN,JN,4410000.0,Comp. Gasoil,30546366460,,CIUDAD AUTONOMA BUENOS AIRES
2181,08/2019,30-54636646-0,JN,JN,2230000.0,Comp. Gasoil,30546366460,,CIUDAD AUTONOMA BUENOS AIRES
2182,08/2019,30-54636783-1,JN,JN,1570000.0,Comp. Gasoil,30546367831,EL PALOMAR,BUENOS AIRES
2183,08/2019,30-54640458-3,JN,JN,870000.0,Comp. Gasoil,30546404583,RESISTENCIA,CHACO
2184,08/2019,30-54650008-6,JN,JN,5450000.0,Comp. Gasoil,30546500086,,CIUDAD AUTONOMA BUENOS AIRES
2185,08/2019,30-54650008-6,JN,JN,9390000.0,Comp. Gasoil,30546500086,,CIUDAD AUTONOMA BUENOS AIRES
2186,08/2019,30-54657290-7,JN,JN,2600000.0,Comp. Gasoil,30546572907,,CIUDAD AUTONOMA BUENOS AIRES
2187,08/2019,30-54660726-3,JN,JN,820000.0,Comp. Gasoil,30546607263,PARANA,ENTRE RIOS
2188,08/2019,30-54660863-4,JN,JN,2790000.0,Comp. Gasoil,30546608634,LOMAS DEL MIRADOR,BUENOS AIRES
2189,08/2019,30-54669877-3,JN,JN,5160000.0,Comp. Gasoil,30546698773,FLORENCIO VARELA,BUENOS AIRES
2190,08/2019,30-54684423-0,JN,JN,6270000.0,Comp. Gasoil,30546844230,,CIUDAD AUTONOMA BUENOS AIRES
2191,08/2019,30-55665485-5,JN,JN,4850000.0,Comp. Gasoil,30556654855,,CIUDAD AUTONOMA BUENOS AIRES
2192,08/2019,30-56394131-2,JN,JN,2730000.0,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
2193,08/2019,30-56835256-0,JN,JN,3350000.0,Comp. Gasoil,30568352560,LANUS,BUENOS AIRES
2194,08/2019,30-57153764-4,JN,JN,0.0,Comp. Gasoil,30571537644,INGENIERO MASCHWITZ,BUENOS AIRES
2195,08/2019,30-57153764-4,JN,JN,17830000.0,Comp. Gasoil,30571537644,INGENIERO MASCHWITZ,BUENOS AIRES
2196,08/2019,30-57189536-2,JN,JN,2500000.0,Comp. Gasoil,30571895362,QUILMES,BUENOS AIRES
2197,08/2019,30-57196699-5,JN,JN,2830000.0,Comp. Gasoil,30571966995,LANUS,BUENOS AIRES
2198,08/2019,30-57196927-7,JN,JN,1800000.0,Comp. Gasoil,30571969277,MORON,BUENOS AIRES
2199,08/2019,30-59033015-5,JN,JN,146000.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
2200,08/2019,30-62548832-6,JN,JN,4816000.0,Comp. Gasoil,30625488326,,CIUDAD AUTONOMA BUENOS AIRES
2201,08/2019,30-62554374-2,JN,JN,830000.0,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
2202,08/2019,30-68784108-1,JN,JN,102000.0,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
2203,08/2019,30-69638589-7,JN,JN,12360000.0,Comp. Gasoil,30696385897,QUILMES OESTE,BUENOS AIRES
2204,08/2019,30-69967283-8,JN,JN,2500000.0,Comp. Gasoil,30699672838,SAN JUSTO,BUENOS AIRES
2205,08/2019,30-70087642-6,JN,JN,2790000.0,Comp. Gasoil,30700876426,,CIUDAD AUTONOMA BUENOS AIRES
2206,08/2019,30-70087642-6,JN,JN,4870000.0,Comp. Gasoil,30700876426,,CIUDAD AUTONOMA BUENOS AIRES
2207,08/2019,30-70228513-1,JN,JN,2084000.0,Comp. Gasoil,30702285131,,CIUDAD AUTONOMA BUENOS AIRES
2208,08/2019,30-70395396-0,JN,JN,6610000.0,Comp. Gasoil,30703953960,GREGORIO DE LAFERRERE,BUENOS AIRES
2209,08/2019,30-70395396-0,JN,JN,1300000.0,Comp. Gasoil,30703953960,GREGORIO DE LAFERRERE,BUENOS AIRES
2210,08/2019,30-70554911-3,JN,JN,2210000.0,Comp. Gasoil,30705549113,GREGORIO DE LAFERRERE,BUENOS AIRES
2211,08/2019,30-70778883-2,JN,JN,0.0,Comp. Gasoil,30707788832,CORRIENTES,CORRIENTES
2212,08/2019,30-70778883-2,JN,JN,0.0,Comp. Gasoil,30707788832,CORRIENTES,CORRIENTES
2213,08/2019,30-70778883-2,JN,JN,0.0,Comp. Gasoil,30707788832,CORRIENTES,CORRIENTES
2214,08/2019,30-70778883-2,JN,JN,0.0,Comp. Gasoil,30707788832,CORRIENTES,CORRIENTES
2215,08/2019,30-70818819-7,JN,JN,1520000.0,Comp. Gasoil,30708188197,GREGORIO DE LAFERRERE,BUENOS AIRES
2216,08/2019,30-70986829-9,JN,JN,2540000.0,Comp. Gasoil,30709868299,,CIUDAD AUTONOMA BUENOS AIRES
2217,08/2019,33-54568440-9,JN,JN,4110000.0,Comp. Gasoil,33545684409,MORON,BUENOS AIRES
2218,08/2019,33-54625963-9,JN,JN,148000.0,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
2219,08/2019,33-54625963-9,JN,JN,2910000.0,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
2220,08/2019,33-54625963-9,JN,JN,5230000.0,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
2221,08/2019,33-54626188-9,JN,JN,5330000.0,Comp. Gasoil,33546261889,REMEDIOS DE ESCALADA,BUENOS AIRES
2222,08/2019,33-54633982-9,JN,JN,4310000.0,Comp. Gasoil,33546339829,,CIUDAD AUTONOMA BUENOS AIRES
2223,08/2019,33-54633982-9,JN,JN,11470000.0,Comp. Gasoil,33546339829,,CIUDAD AUTONOMA BUENOS AIRES
2224,08/2019,33-54635568-9,JN,JN,770000.0,Comp. Gasoil,33546355689,,CIUDAD AUTONOMA BUENOS AIRES
2225,08/2019,33-54635568-9,JN,JN,2450000.0,Comp. Gasoil,33546355689,,CIUDAD AUTONOMA BUENOS AIRES
2226,08/2019,33-54661071-9,JN,JN,2590000.0,Comp. Gasoil,33546610719,BURZACO,BUENOS AIRES
2227,08/2019,33-70223426-9,JN,JN,2470000.0,Comp. Gasoil,33702234269,,CIUDAD AUTONOMA BUENOS AIRES
2392,07/2019,30-52276217-9,JN,JN,14750000.0,Comp. Gasoil,30522762179,BERAZATEGUI,BUENOS AIRES
2393,07/2019,30-54563704-5,JN,JN,5700000.0,Comp. Gasoil,30545637045,,CIUDAD AUTONOMA BUENOS AIRES
2394,07/2019,30-54563704-5,JN,JN,1740000.0,Comp. Gasoil,30545637045,,CIUDAD AUTONOMA BUENOS AIRES
2395,07/2019,30-54563704-5,JN,JN,3410000.0,Comp. Gasoil,30545637045,,CIUDAD AUTONOMA BUENOS AIRES
2396,07/2019,30-54563704-5,JN,JN,2960000.0,Comp. Gasoil,30545637045,,CIUDAD AUTONOMA BUENOS AIRES
2397,07/2019,30-54577585-5,JN,JN,2330000.0,Comp. Gasoil,30545775855,,CIUDAD AUTONOMA BUENOS AIRES
2398,07/2019,30-54577585-5,JN,JN,4100000.0,Comp. Gasoil,30545775855,,CIUDAD AUTONOMA BUENOS AIRES
2399,07/2019,30-54622346-5,JN,JN,9720000.0,Comp. Gasoil,30546223465,JOSE CLEMENTE PAZ,BUENOS AIRES
2400,07/2019,30-54622391-0,JN,JN,6690000.0,Comp. Gasoil,30546223910,BERAZATEGUI,BUENOS AIRES
2401,07/2019,30-54622438-0,JN,JN,2850000.0,Comp. Gasoil,30546224380,SAN JUSTO,BUENOS AIRES
2402,07/2019,30-54622438-0,JN,JN,2560000.0,Comp. Gasoil,30546224380,SAN JUSTO,BUENOS AIRES
2403,07/2019,30-54622469-0,JN,JN,0.0,Comp. Gasoil,30546224690,9 DE ABRIL,BUENOS AIRES
2404,07/2019,30-54622469-0,JN,JN,0.0,Comp. Gasoil,30546224690,9 DE ABRIL,BUENOS AIRES
2405,07/2019,30-54622575-1,JN,JN,2850000.0,Comp. Gasoil,30546225751,,CIUDAD AUTONOMA BUENOS AIRES
2406,07/2019,30-54622575-1,JN,JN,2510000.0,Comp. Gasoil,30546225751,,CIUDAD AUTONOMA BUENOS AIRES
2407,07/2019,30-54622575-1,JN,JN,3410000.0,Comp. Gasoil,30546225751,,CIUDAD AUTONOMA BUENOS AIRES
2408,07/2019,30-54622575-1,JN,JN,3042000.0,Comp. Gasoil,30546225751,,CIUDAD AUTONOMA BUENOS AIRES
2409,07/2019,30-54622810-6,JN,JN,2600000.0,Comp. Gasoil,30546228106,,CIUDAD AUTONOMA BUENOS AIRES
2410,07/2019,30-54622810-6,JN,JN,2452000.0,Comp. Gasoil,30546228106,,CIUDAD AUTONOMA BUENOS AIRES
2411,07/2019,30-54622827-0,JN,JN,620000.0,Comp. Gasoil,30546228270,REMEDIOS DE ESCALADA,BUENOS AIRES
2412,07/2019,30-54622827-0,JN,JN,4130000.0,Comp. Gasoil,30546228270,REMEDIOS DE ESCALADA,BUENOS AIRES
2413,07/2019,30-54622896-3,JN,JN,4360000.0,Comp. Gasoil,30546228963,MORON,BUENOS AIRES
2414,07/2019,30-54622919-6,JN,JN,3590000.0,Comp. Gasoil,30546229196,,CIUDAD AUTONOMA BUENOS AIRES
2415,07/2019,30-54622964-1,JN,JN,10070000.0,Comp. Gasoil,30546229641,GREGORIO DE LAFERRERE,BUENOS AIRES
2416,07/2019,30-54622964-1,JN,JN,1860000.0,Comp. Gasoil,30546229641,GREGORIO DE LAFERRERE,BUENOS AIRES
2417,07/2019,30-54623417-3,JN,JN,5160000.0,Comp. Gasoil,30546234173,EL PALOMAR,BUENOS AIRES
2418,07/2019,30-54623417-3,JN,JN,4600000.0,Comp. Gasoil,30546234173,EL PALOMAR,BUENOS AIRES
2419,07/2019,30-54623417-3,JN,JN,1480000.0,Comp. Gasoil,30546234173,EL PALOMAR,BUENOS AIRES
2420,07/2019,30-54624694-5,JN,JN,1200000.0,Comp. Gasoil,30546246945,VALENTIN ALSINA,BUENOS AIRES
2421,07/2019,30-54624694-5,JN,JN,1760000.0,Comp. Gasoil,30546246945,VALENTIN ALSINA,BUENOS AIRES
2422,07/2019,30-54624694-5,JN,JN,1350000.0,Comp. Gasoil,30546246945,VALENTIN ALSINA,BUENOS AIRES
2423,07/2019,30-54624694-5,JN,JN,1290000.0,Comp. Gasoil,30546246945,VALENTIN ALSINA,BUENOS AIRES
2424,07/2019,30-54624700-3,JN,JN,14040000.0,Comp. Gasoil,30546247003,,CIUDAD AUTONOMA BUENOS AIRES
2425,07/2019,30-54624724-0,JN,JN,3510000.0,Comp. Gasoil,30546247240,VILLA MARTELLI,BUENOS AIRES
2426,07/2019,30-54625048-9,JN,JN,2270000.0,Comp. Gasoil,30546250489,TAPIALES,BUENOS AIRES
2427,07/2019,30-54625055-1,JN,JN,2270000.0,Comp. Gasoil,30546250551,,CIUDAD AUTONOMA BUENOS AIRES
2428,07/2019,30-54625055-1,JN,JN,2880000.0,Comp. Gasoil,30546250551,,CIUDAD AUTONOMA BUENOS AIRES
2429,07/2019,30-54625055-1,JN,JN,8890000.0,Comp. Gasoil,30546250551,,CIUDAD AUTONOMA BUENOS AIRES
2430,07/2019,30-54625079-9,JN,JN,11470000.0,Comp. Gasoil,30546250799,,CIUDAD AUTONOMA BUENOS AIRES
2431,07/2019,30-54625321-6,JN,JN,5100000.0,Comp. Gasoil,30546253216,QUILMES,BUENOS AIRES
2432,07/2019,30-54625352-6,JN,JN,8930000.0,Comp. Gasoil,30546253526,GONZALEZ CATAN,BUENOS AIRES
2433,07/2019,30-54625437-9,JN,JN,3770000.0,Comp. Gasoil,30546254379,,CIUDAD AUTONOMA BUENOS AIRES
2434,07/2019,30-54626010-7,JN,JN,2360000.0,Comp. Gasoil,30546260107,CASEROS,BUENOS AIRES
2435,07/2019,30-54632033-9,JN,JN,4350000.0,Comp. Gasoil,30546320339,,CIUDAD AUTONOMA BUENOS AIRES
2436,07/2019,30-54632118-1,JN,JN,5710000.0,Comp. Gasoil,30546321181,DON ORIONE,BUENOS AIRES
2437,07/2019,30-54632965-4,JN,JN,7040000.0,Comp. Gasoil,30546329654,VALENTIN ALSINA,BUENOS AIRES
2438,07/2019,30-54633333-3,JN,JN,6010000.0,Comp. Gasoil,30546333333,,CIUDAD AUTONOMA BUENOS AIRES
2439,07/2019,30-54633708-8,JN,JN,3940000.0,Comp. Gasoil,30546337088,,CIUDAD AUTONOMA BUENOS AIRES
2440,07/2019,30-54633715-0,JN,JN,3550000.0,Comp. Gasoil,30546337150,,CIUDAD AUTONOMA BUENOS AIRES
2441,07/2019,30-54633739-8,JN,JN,5370000.0,Comp. Gasoil,30546337398,,CIUDAD AUTONOMA BUENOS AIRES
2442,07/2019,30-54633937-4,JN,JN,2772000.0,Comp. Gasoil,30546339374,,CIUDAD AUTONOMA BUENOS AIRES
2443,07/2019,30-54633975-7,JN,JN,2920000.0,Comp. Gasoil,30546339757,MUNRO,BUENOS AIRES
2444,07/2019,30-54634060-7,JN,JN,2830000.0,Comp. Gasoil,30546340607,BOULOGNE,BUENOS AIRES
2445,07/2019,30-54634060-7,JN,JN,1290000.0,Comp. Gasoil,30546340607,BOULOGNE,BUENOS AIRES
2446,07/2019,30-54634107-7,JN,JN,4300000.0,Comp. Gasoil,30546341077,WILDE,BUENOS AIRES
2447,07/2019,30-54634121-2,JN,JN,4700000.0,Comp. Gasoil,30546341212,MUNRO,BUENOS AIRES
2448,07/2019,30-54634305-3,JN,JN,4590000.0,Comp. Gasoil,30546343053,TABLADA,BUENOS AIRES
2449,07/2019,30-54634312-6,JN,JN,5060000.0,Comp. Gasoil,30546343126,9 DE ABRIL,BUENOS AIRES
2450,07/2019,30-54634404-1,JN,JN,2140000.0,Comp. Gasoil,30546344041,,CIUDAD AUTONOMA BUENOS AIRES
2451,07/2019,30-54634404-1,JN,JN,4230000.0,Comp. Gasoil,30546344041,,CIUDAD AUTONOMA BUENOS AIRES
2452,07/2019,30-54634404-1,JN,JN,4636000.0,Comp. Gasoil,30546344041,,CIUDAD AUTONOMA BUENOS AIRES
2453,07/2019,30-54634404-1,JN,JN,5334000.0,Comp. Gasoil,30546344041,,CIUDAD AUTONOMA BUENOS AIRES
2454,07/2019,30-54634671-0,JN,JN,2190000.0,Comp. Gasoil,30546346710,REMEDIOS DE ESCALADA,BUENOS AIRES
2455,07/2019,30-54635094-7,JN,JN,2000000.0,Comp. Gasoil,30546350947,LOMA HERMOSA,BUENOS AIRES
2456,07/2019,30-54635094-7,JN,JN,1300000.0,Comp. Gasoil,30546350947,LOMA HERMOSA,BUENOS AIRES
2457,07/2019,30-54635216-8,JN,JN,614000.0,Comp. Gasoil,30546352168,PARANA,ENTRE RIOS
2458,07/2019,30-54636615-0,JN,JN,4010000.0,Comp. Gasoil,30546366150,REMEDIOS DE ESCALADA,BUENOS AIRES
2459,07/2019,30-54636646-0,JN,JN,2230000.0,Comp. Gasoil,30546366460,,CIUDAD AUTONOMA BUENOS AIRES
2460,07/2019,30-54636646-0,JN,JN,4450000.0,Comp. Gasoil,30546366460,,CIUDAD AUTONOMA BUENOS AIRES
2461,07/2019,30-54636646-0,JN,JN,2840000.0,Comp. Gasoil,30546366460,,CIUDAD AUTONOMA BUENOS AIRES
2462,07/2019,30-54636783-1,JN,JN,1570000.0,Comp. Gasoil,30546367831,EL PALOMAR,BUENOS AIRES
2463,07/2019,30-54640458-3,JN,JN,870000.0,Comp. Gasoil,30546404583,RESISTENCIA,CHACO
2464,07/2019,30-54650008-6,JN,JN,5160000.0,Comp. Gasoil,30546500086,,CIUDAD AUTONOMA BUENOS AIRES
2465,07/2019,30-54650008-6,JN,JN,9790000.0,Comp. Gasoil,30546500086,,CIUDAD AUTONOMA BUENOS AIRES
2466,07/2019,30-54657290-7,JN,JN,2650000.0,Comp. Gasoil,30546572907,,CIUDAD AUTONOMA BUENOS AIRES
2467,07/2019,30-54660726-3,JN,JN,740000.0,Comp. Gasoil,30546607263,PARANA,ENTRE RIOS
2468,07/2019,30-54660863-4,JN,JN,2860000.0,Comp. Gasoil,30546608634,LOMAS DEL MIRADOR,BUENOS AIRES
2469,07/2019,30-54669877-3,JN,JN,5530000.0,Comp. Gasoil,30546698773,FLORENCIO VARELA,BUENOS AIRES
2470,07/2019,30-54684423-0,JN,JN,6420000.0,Comp. Gasoil,30546844230,,CIUDAD AUTONOMA BUENOS AIRES
2471,07/2019,30-55665485-5,JN,JN,4850000.0,Comp. Gasoil,30556654855,,CIUDAD AUTONOMA BUENOS AIRES
2472,07/2019,30-56394131-2,JN,JN,2730000.0,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
2473,07/2019,30-56835256-0,JN,JN,3530000.0,Comp. Gasoil,30568352560,LANUS,BUENOS AIRES
2474,07/2019,30-57153764-4,JN,JN,0.0,Comp. Gasoil,30571537644,INGENIERO MASCHWITZ,BUENOS AIRES
2475,07/2019,30-57153764-4,JN,JN,17070000.0,Comp. Gasoil,30571537644,INGENIERO MASCHWITZ,BUENOS AIRES
2476,07/2019,30-57189536-2,JN,JN,2410000.0,Comp. Gasoil,30571895362,QUILMES,BUENOS AIRES
2477,07/2019,30-57196699-5,JN,JN,2960000.0,Comp. Gasoil,30571966995,LANUS,BUENOS AIRES
2478,07/2019,30-57196927-7,JN,JN,1870000.0,Comp. Gasoil,30571969277,MORON,BUENOS AIRES
2479,07/2019,30-59033015-5,JN,JN,146000.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
2480,07/2019,30-62548832-6,JN,JN,4938000.0,Comp. Gasoil,30625488326,,CIUDAD AUTONOMA BUENOS AIRES
2481,07/2019,30-62554374-2,JN,JN,830000.0,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
2482,07/2019,30-68784108-1,JN,JN,102000.0,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
2483,07/2019,30-69638589-7,JN,JN,11660000.0,Comp. Gasoil,30696385897,QUILMES OESTE,BUENOS AIRES
2484,07/2019,30-69967283-8,JN,JN,2610000.0,Comp. Gasoil,30699672838,SAN JUSTO,BUENOS AIRES
2485,07/2019,30-70087642-6,JN,JN,2760000.0,Comp. Gasoil,30700876426,,CIUDAD AUTONOMA BUENOS AIRES
2486,07/2019,30-70087642-6,JN,JN,4870000.0,Comp. Gasoil,30700876426,,CIUDAD AUTONOMA BUENOS AIRES
2487,07/2019,30-70228513-1,JN,JN,1990000.0,Comp. Gasoil,30702285131,,CIUDAD AUTONOMA BUENOS AIRES
2488,07/2019,30-70395396-0,JN,JN,6500000.0,Comp. Gasoil,30703953960,GREGORIO DE LAFERRERE,BUENOS AIRES
2489,07/2019,30-70395396-0,JN,JN,1260000.0,Comp. Gasoil,30703953960,GREGORIO DE LAFERRERE,BUENOS AIRES
2490,07/2019,30-70554911-3,JN,JN,2250000.0,Comp. Gasoil,30705549113,GREGORIO DE LAFERRERE,BUENOS AIRES
2491,07/2019,30-70778883-2,JN,JN,0.0,Comp. Gasoil,30707788832,CORRIENTES,CORRIENTES
2492,07/2019,30-70778883-2,JN,JN,0.0,Comp. Gasoil,30707788832,CORRIENTES,CORRIENTES
2493,07/2019,30-70778883-2,JN,JN,0.0,Comp. Gasoil,30707788832,CORRIENTES,CORRIENTES
2494,07/2019,30-70778883-2,JN,JN,0.0,Comp. Gasoil,30707788832,CORRIENTES,CORRIENTES
2495,07/2019,30-70818819-7,JN,JN,1580000.0,Comp. Gasoil,30708188197,GREGORIO DE LAFERRERE,BUENOS AIRES
2496,07/2019,30-70986829-9,JN,JN,2380000.0,Comp. Gasoil,30709868299,,CIUDAD AUTONOMA BUENOS AIRES
2497,07/2019,33-54568440-9,JN,JN,4170000.0,Comp. Gasoil,33545684409,MORON,BUENOS AIRES
2498,07/2019,33-54625963-9,JN,JN,3010000.0,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
2499,07/2019,33-54625963-9,JN,JN,148000.0,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
2500,07/2019,33-54625963-9,JN,JN,5230000.0,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
2501,07/2019,33-54626188-9,JN,JN,5410000.0,Comp. Gasoil,33546261889,REMEDIOS DE ESCALADA,BUENOS AIRES
2502,07/2019,33-54633982-9,JN,JN,11900000.0,Comp. Gasoil,33546339829,,CIUDAD AUTONOMA BUENOS AIRES
2503,07/2019,33-54633982-9,JN,JN,4310000.0,Comp. Gasoil,33546339829,,CIUDAD AUTONOMA BUENOS AIRES
2504,07/2019,33-54635568-9,JN,JN,2380000.0,Comp. Gasoil,33546355689,,CIUDAD AUTONOMA BUENOS AIRES
2505,07/2019,33-54635568-9,JN,JN,710000.0,Comp. Gasoil,33546355689,,CIUDAD AUTONOMA BUENOS AIRES
2506,07/2019,33-54661071-9,JN,JN,2760000.0,Comp. Gasoil,33546610719,BURZACO,BUENOS AIRES
2507,07/2019,33-70223426-9,JN,JN,2570000.0,Comp. Gasoil,33702234269,,CIUDAD AUTONOMA BUENOS AIRES
2892,06/2019,30-54635216-8,JN,JN,614000.0,Comp. Gasoil,30546352168,PARANA,ENTRE RIOS
2893,06/2019,30-54640458-3,JN,JN,870000.0,Comp. Gasoil,30546404583,RESISTENCIA,CHACO
2894,06/2019,30-54660726-3,JN,JN,740000.0,Comp. Gasoil,30546607263,PARANA,ENTRE RIOS
2895,06/2019,30-56394131-2,JN,JN,2730000.0,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
2896,06/2019,30-56394131-2,JN,JN,0.0,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
2897,06/2019,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
2898,06/2019,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
2899,06/2019,30-59033015-5,JN,JN,146000.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
2900,06/2019,30-62554374-2,JN,JN,0.0,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
2901,06/2019,30-62554374-2,JN,JN,0.0,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
2902,06/2019,30-68784108-1,JN,JN,0.0,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
2903,06/2019,30-68784108-1,JN,JN,102000.0,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
2904,06/2019,33-54625963-9,JN,JN,148000.0,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
2905,06/2019,33-54625963-9,JN,JN,3000000.0,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
2906,06/2019,33-54625963-9,JN,JN,5230000.0,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
3555,05/2019,30-54635216-8,JN,JN,614000.0,Comp. Gasoil,30546352168,PARANA,ENTRE RIOS
3556,05/2019,30-54635216-8,JN,JN,1677648.36,Comp. Tarifaria,30546352168,PARANA,ENTRE RIOS
3557,05/2019,30-54640458-3,JN,JN,870000.0,Comp. Gasoil,30546404583,RESISTENCIA,CHACO
3558,05/2019,30-54640458-3,JN,JN,1769782.57,Comp. Tarifaria,30546404583,RESISTENCIA,CHACO
3559,05/2019,30-54660726-3,JN,JN,2097107.79,Comp. Tarifaria,30546607263,PARANA,ENTRE RIOS
3560,05/2019,30-54660726-3,JN,JN,740000.0,Comp. Gasoil,30546607263,PARANA,ENTRE RIOS
3561,05/2019,30-56394131-2,JN,JN,7923566.27,Comp. Tarifaria,30563941312,CIPOLLETTI,RIO NEGRO
3562,05/2019,30-56394131-2,JN,JN,0.0,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
3563,05/2019,30-56394131-2,JN,JN,2730000.0,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
3564,05/2019,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
3565,05/2019,30-59033015-5,JN,JN,146000.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
3566,05/2019,30-59033015-5,JN,JN,559490.95,Comp. Tarifaria,30590330155,VIEDMA,RIO NEGRO
3567,05/2019,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
3568,05/2019,30-62554374-2,JN,JN,2615472.27,Comp. Tarifaria,30625543742,CIPOLLETTI,RIO NEGRO
3569,05/2019,30-62554374-2,JN,JN,0.0,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
3570,05/2019,30-62554374-2,JN,JN,830000.0,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
3571,05/2019,30-68784108-1,JN,JN,102000.0,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
3572,05/2019,30-68784108-1,JN,JN,0.0,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
3573,05/2019,30-68784108-1,JN,JN,192909.76,Comp. Tarifaria,30687841081,APOSTOLES,MISIONES
3574,05/2019,33-54625963-9,JN,JN,2980000.0,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
3575,05/2019,33-54625963-9,JN,JN,148000.0,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
3576,05/2019,33-54625963-9,JN,JN,28858476.76,Comp. Tarifaria,33546259639,CARAPACHAY,BUENOS AIRES
3577,05/2019,33-54625963-9,JN,JN,5230000.0,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
4271,04/2019,30-54635216-8,JN,JN,614000.0,Comp. Gasoil,30546352168,PARANA,ENTRE RIOS
4272,04/2019,30-54635216-8,JN,JN,1580173.29,Comp. Tarifaria,30546352168,PARANA,ENTRE RIOS
4273,04/2019,30-54640458-3,JN,JN,870000.0,Comp. Gasoil,30546404583,RESISTENCIA,CHACO
4274,04/2019,30-54640458-3,JN,JN,1746966.52,Comp. Tarifaria,30546404583,RESISTENCIA,CHACO
4275,04/2019,30-54660726-3,JN,JN,740000.0,Comp. Gasoil,30546607263,PARANA,ENTRE RIOS
4276,04/2019,30-54660726-3,JN,JN,1913219.94,Comp. Tarifaria,30546607263,PARANA,ENTRE RIOS
4277,04/2019,30-56394131-2,JN,JN,2730000.0,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
4278,04/2019,30-56394131-2,JN,JN,0.0,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
4279,04/2019,30-56394131-2,JN,JN,7878724.83,Comp. Tarifaria,30563941312,CIPOLLETTI,RIO NEGRO
4280,04/2019,30-59033015-5,JN,JN,512460.96,Comp. Tarifaria,30590330155,VIEDMA,RIO NEGRO
4281,04/2019,30-59033015-5,JN,JN,146000.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
